exp_id,Well,Transfer,CommunityPhenotype,Richness,Biomass
f1_additive-iteration_simple_screening-53-selected_community-migration,W0,0,0.5787293145796241,18,0.9811199999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W1,0,0.5799326577992281,18,0.984105
f1_additive-iteration_simple_screening-53-selected_community-migration,W2,0,0.581667457976424,19,0.9844079999999998
f1_additive-iteration_simple_screening-53-selected_community-migration,W3,0,0.5783415589003832,18,0.982508
f1_additive-iteration_simple_screening-53-selected_community-migration,W4,0,0.5807240608662335,19,0.9845110000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W5,0,0.5791659056116527,19,0.982206
f1_additive-iteration_simple_screening-53-selected_community-migration,W6,0,0.5780826730073519,18,0.9810050000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W7,0,0.5801188313940412,19,0.982527
f1_additive-iteration_simple_screening-53-selected_community-migration,W8,0,0.5807976322488234,18,0.9832279999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W9,0,0.5813693215262041,18,0.983846
f1_additive-iteration_simple_screening-53-selected_community-migration,W10,0,0.5813555287779135,19,0.9838469999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W11,0,0.5799124511926572,18,0.9829389999999998
f1_additive-iteration_simple_screening-53-selected_community-migration,W12,0,0.5804390830980566,19,0.9842310000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W13,0,0.5811883638384693,18,0.9832930000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W14,0,0.5778567611839874,18,0.9826499999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W15,0,0.5793780758581628,18,0.9835639999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W16,0,0.5810055791196815,18,0.9838039999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W17,0,0.5785163018335207,18,0.982727
f1_additive-iteration_simple_screening-53-selected_community-migration,W18,0,0.5786484671992086,19,0.9829850000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W19,0,0.5807806176757141,19,0.982436
f1_additive-iteration_simple_screening-53-selected_community-migration,W20,0,0.5796740781241625,19,0.9847589999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W21,0,0.5796798431450827,19,0.9835210000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W22,0,0.5826029943937531,18,0.9847419999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W23,0,0.5779425196496595,19,0.981937
f1_additive-iteration_simple_screening-53-selected_community-migration,W24,0,0.5791662302429847,19,0.9819530000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W25,0,0.5799726733086179,19,0.9834579999999998
f1_additive-iteration_simple_screening-53-selected_community-migration,W26,0,0.5803586243230462,19,0.9840060000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W27,0,0.5805420654991625,18,0.984045
f1_additive-iteration_simple_screening-53-selected_community-migration,W28,0,0.5792107742898744,19,0.9822269999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W29,0,0.5802286222767024,19,0.9831490000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W30,0,0.5803327089726754,18,0.9826239999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W31,0,0.5813339995214981,19,0.984288
f1_additive-iteration_simple_screening-53-selected_community-migration,W32,0,0.5809137285780361,19,0.9825169999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W33,0,0.5787103524711583,18,0.981242
f1_additive-iteration_simple_screening-53-selected_community-migration,W34,0,0.5818845797681883,18,0.983717
f1_additive-iteration_simple_screening-53-selected_community-migration,W35,0,0.5793836897014359,18,0.9823700000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W36,0,0.5801038472599033,19,0.982101
f1_additive-iteration_simple_screening-53-selected_community-migration,W37,0,0.5791906953836843,19,0.983416
f1_additive-iteration_simple_screening-53-selected_community-migration,W38,0,0.5805413906669736,18,0.9830099999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W39,0,0.5793295435209629,19,0.9835609999999998
f1_additive-iteration_simple_screening-53-selected_community-migration,W40,0,0.5800041548747549,18,0.983681
f1_additive-iteration_simple_screening-53-selected_community-migration,W41,0,0.579996098891409,18,0.983535
f1_additive-iteration_simple_screening-53-selected_community-migration,W42,0,0.579936561090517,18,0.9830650000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W43,0,0.5802862051205133,18,0.9829780000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W44,0,0.5802344133612178,19,0.9835110000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W45,0,0.5815015934256091,18,0.98349
f1_additive-iteration_simple_screening-53-selected_community-migration,W46,0,0.5808927281863181,19,0.9833410000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W47,0,0.5799785148607113,19,0.982681
f1_additive-iteration_simple_screening-53-selected_community-migration,W48,0,0.579624350341489,19,0.9831070000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W49,0,0.5807531542100766,19,0.984387
f1_additive-iteration_simple_screening-53-selected_community-migration,W50,0,0.5805883990500077,18,0.9831499999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W51,0,0.5793423597623129,18,0.9818290000000003
f1_additive-iteration_simple_screening-53-selected_community-migration,W52,0,0.5808223941951735,18,0.9838100000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W53,0,0.5793652499987432,18,0.983414
f1_additive-iteration_simple_screening-53-selected_community-migration,W54,0,0.5793470154043284,19,0.9825910000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W55,0,0.5784708303562711,18,0.9820260000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W56,0,0.5807399945520896,18,0.9821229999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W57,0,0.5801895112327438,18,0.9823980000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W58,0,0.5792352355433511,18,0.981269
f1_additive-iteration_simple_screening-53-selected_community-migration,W59,0,0.5783654933239054,19,0.9808309999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W60,0,0.5775836976394765,19,0.98171
f1_additive-iteration_simple_screening-53-selected_community-migration,W61,0,0.5804919685701483,19,0.98385
f1_additive-iteration_simple_screening-53-selected_community-migration,W62,0,0.5789747419295336,18,0.9818359999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W63,0,0.579898462250551,18,0.9827610000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W64,0,0.5796895693007942,19,0.9833949999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W65,0,0.5791405896863361,19,0.9849789999999998
f1_additive-iteration_simple_screening-53-selected_community-migration,W66,0,0.5790161339507125,18,0.981659
f1_additive-iteration_simple_screening-53-selected_community-migration,W67,0,0.5792101455276573,19,0.9820060000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W68,0,0.5802706858533737,18,0.9824820000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W69,0,0.5816924958719187,18,0.9839319999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W70,0,0.5810785998258585,19,0.983767
f1_additive-iteration_simple_screening-53-selected_community-migration,W71,0,0.5794202739502171,19,0.982423
f1_additive-iteration_simple_screening-53-selected_community-migration,W72,0,0.5781378627524139,19,0.9826089999999998
f1_additive-iteration_simple_screening-53-selected_community-migration,W73,0,0.5799435564892262,19,0.9839380000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W74,0,0.5785657840515431,19,0.9823940000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W75,0,0.5801116941474141,18,0.983503
f1_additive-iteration_simple_screening-53-selected_community-migration,W76,0,0.5791928813198249,18,0.9833820000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W77,0,0.5794783708909641,18,0.9822759999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W78,0,0.5804478373329307,18,0.9835510000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W79,0,0.581300177027401,19,0.983014
f1_additive-iteration_simple_screening-53-selected_community-migration,W80,0,0.5786156147976448,18,0.9810360000000001
f1_additive-iteration_simple_screening-53-selected_community-migration,W81,0,0.5790469084782289,19,0.982485
f1_additive-iteration_simple_screening-53-selected_community-migration,W82,0,0.580165718769248,19,0.9825710000000002
f1_additive-iteration_simple_screening-53-selected_community-migration,W83,0,0.5797144796230667,18,0.9830019999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W84,0,0.580683664339404,19,0.983188
f1_additive-iteration_simple_screening-53-selected_community-migration,W85,0,0.5798682443220619,19,0.9828499999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W86,0,0.5803238230897435,19,0.983372
f1_additive-iteration_simple_screening-53-selected_community-migration,W87,0,0.5803111772513719,18,0.9819479999999998
f1_additive-iteration_simple_screening-53-selected_community-migration,W88,0,0.5794140894942078,19,0.981803
f1_additive-iteration_simple_screening-53-selected_community-migration,W89,0,0.5796381056857663,18,0.9831059999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W90,0,0.5783105155151266,19,0.983314
f1_additive-iteration_simple_screening-53-selected_community-migration,W91,0,0.5812121827105962,19,0.9838969999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W92,0,0.5814036781799408,19,0.985626
f1_additive-iteration_simple_screening-53-selected_community-migration,W93,0,0.5778961584422707,19,0.980277
f1_additive-iteration_simple_screening-53-selected_community-migration,W94,0,0.5787747563884806,18,0.9821199999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W95,0,0.5811775935168777,19,0.9836889999999999
f1_additive-iteration_simple_screening-53-selected_community-migration,W0,1,579.9049485724896,18,983.0087467405136
f1_additive-iteration_simple_screening-53-selected_community-migration,W1,1,579.7660304131261,18,982.9964920278805
f1_additive-iteration_simple_screening-53-selected_community-migration,W2,1,580.3953802664763,19,982.9375202205506
f1_additive-iteration_simple_screening-53-selected_community-migration,W3,1,579.5383042842349,18,983.027725077752
