exp_id,Well,Transfer,CommunityPhenotype,Richness,Biomass
f1_additive-knock_in-1-15,W0,0,0.09299569167320319,236,1.0000000000000002
f1_additive-knock_in-1-15,W1,0,0.1250200310512561,252,1.0000000000000004
f1_additive-knock_in-1-15,W2,0,0.1762568919757697,201,0.9999999999999996
f1_additive-knock_in-1-15,W3,0,-0.12317935532846921,206,1.0000000000000002
f1_additive-knock_in-1-15,W4,0,0.10006411645781917,220,0.9999999999999997
f1_additive-knock_in-1-15,W5,0,-0.030911232526126462,211,1.0
f1_additive-knock_in-1-15,W6,0,-0.273698572384619,212,1.0000000000000004
f1_additive-knock_in-1-15,W7,0,0.013142131197135276,223,0.9999999999999994
f1_additive-knock_in-1-15,W8,0,-0.10708420836728269,202,1.0000000000000002
f1_additive-knock_in-1-15,W9,0,0.03416537062990593,226,0.9999999999999991
f1_additive-knock_in-1-15,W10,0,-0.30149659864344686,232,0.9999999999999997
f1_additive-knock_in-1-15,W11,0,0.08960598970941286,244,0.9999999999999999
f1_additive-knock_in-1-15,W12,0,-0.008300141915672432,230,0.9999999999999994
f1_additive-knock_in-1-15,W13,0,0.08863242318715178,238,0.9999999999999991
f1_additive-knock_in-1-15,W14,0,0.07728057864386473,208,0.9999999999999998
f1_additive-knock_in-1-15,W15,0,-0.13325717910648546,232,1.0000000000000007
f1_additive-knock_in-1-15,W16,0,-0.2109940922341062,231,1.0
f1_additive-knock_in-1-15,W17,0,-0.07547447987882204,232,0.9999999999999999
f1_additive-knock_in-1-15,W18,0,0.06947386483338375,213,0.9999999999999996
f1_additive-knock_in-1-15,W19,0,0.02107156839481844,219,1.0000000000000002
f1_additive-knock_in-1-15,W20,0,0.08671539817400022,228,0.9999999999999998
f1_additive-knock_in-1-15,W21,0,-0.012336751521443456,237,1.0
f1_additive-knock_in-1-15,W22,0,0.2403196076141017,229,0.9999999999999998
f1_additive-knock_in-1-15,W23,0,0.034728327899316236,239,1.0000000000000002
f1_additive-knock_in-1-15,W24,0,0.14322940586537455,243,0.9999999999999992
