exp_id,Well,Transfer,CommunityPhenotype,Richness,Biomass
f1_additive-iteration_5-17-selected_community-bottleneck,W0,0,1.6677847420240755,11,0.9911909999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W1,0,1.6654174235643708,11,0.9897179999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W2,0,1.6689153857931094,11,0.99129
f1_additive-iteration_5-17-selected_community-bottleneck,W3,0,1.6673283834974542,11,0.9904449999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W4,0,1.6680091209641488,11,0.991975
f1_additive-iteration_5-17-selected_community-bottleneck,W5,0,1.6659060620381958,11,0.9906380000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W6,0,1.6662585814900677,11,0.9910920000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W7,0,1.6672846375301005,11,0.9912860000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W8,0,1.6682808956101283,11,0.9909970000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W9,0,1.6684468771827528,11,0.9918619999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W10,0,1.665747513569055,11,0.9903150000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W11,0,1.6649934615224922,11,0.9890230000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W12,0,1.6674572484419177,11,0.9914850000000002
f1_additive-iteration_5-17-selected_community-bottleneck,W13,0,1.6679656541867998,11,0.991293
f1_additive-iteration_5-17-selected_community-bottleneck,W14,0,1.6661907488185572,11,0.990249
f1_additive-iteration_5-17-selected_community-bottleneck,W15,0,1.6676242765479314,11,0.99088
f1_additive-iteration_5-17-selected_community-bottleneck,W16,0,1.6672707230177073,11,0.991491
f1_additive-iteration_5-17-selected_community-bottleneck,W17,0,1.6632875542777463,11,0.98888
f1_additive-iteration_5-17-selected_community-bottleneck,W18,0,1.6703033489465362,11,0.993031
f1_additive-iteration_5-17-selected_community-bottleneck,W19,0,1.6694653018012857,11,0.9925269999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W20,0,1.665443311771782,11,0.9904540000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W21,0,1.667643968901138,11,0.991001
f1_additive-iteration_5-17-selected_community-bottleneck,W22,0,1.671390905448294,11,0.993763
f1_additive-iteration_5-17-selected_community-bottleneck,W23,0,1.6701146515724505,11,0.993123
f1_additive-iteration_5-17-selected_community-bottleneck,W24,0,1.666220385420845,11,0.990341
f1_additive-iteration_5-17-selected_community-bottleneck,W25,0,1.6682393496223948,11,0.991992
f1_additive-iteration_5-17-selected_community-bottleneck,W26,0,1.6677381068651962,11,0.990992
f1_additive-iteration_5-17-selected_community-bottleneck,W27,0,1.667926739946889,11,0.991452
f1_additive-iteration_5-17-selected_community-bottleneck,W28,0,1.66944706892765,11,0.992406
f1_additive-iteration_5-17-selected_community-bottleneck,W29,0,1.6667198714678402,11,0.9910140000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W30,0,1.6673902619162084,11,0.991452
f1_additive-iteration_5-17-selected_community-bottleneck,W31,0,1.6670893035600847,11,0.990307
f1_additive-iteration_5-17-selected_community-bottleneck,W32,0,1.6644796642652369,11,0.9892520000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W33,0,1.6662409357809027,11,0.9909020000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W34,0,1.6680984390585958,11,0.991011
f1_additive-iteration_5-17-selected_community-bottleneck,W35,0,1.666233213507371,11,0.9907649999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W36,0,1.6693484928288747,11,0.9914259999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W37,0,1.667326973349413,11,0.9908959999999998
f1_additive-iteration_5-17-selected_community-bottleneck,W38,0,1.6677801419010385,11,0.9911139999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W39,0,1.6699999823711837,11,0.9928430000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W40,0,1.668483476582099,11,0.992033
f1_additive-iteration_5-17-selected_community-bottleneck,W41,0,1.6674874637153745,11,0.9910599999999999
f1_additive-iteration_5-17-selected_community-bottleneck,W42,0,1.6689834925101983,11,0.991564
f1_additive-iteration_5-17-selected_community-bottleneck,W43,0,1.6649556604399258,11,0.989846
f1_additive-iteration_5-17-selected_community-bottleneck,W44,0,1.6670178241219675,11,0.990939
f1_additive-iteration_5-17-selected_community-bottleneck,W45,0,1.6690938916559332,11,0.992185
f1_additive-iteration_5-17-selected_community-bottleneck,W46,0,1.6709849634528222,11,0.9933040000000001
f1_additive-iteration_5-17-selected_community-bottleneck,W47,0,1.6685855855469103,11,0.991826
f1_additive-iteration_5-17-selected_community-bottleneck,W48,0,1.668895904340428,11,0.991224
