exp_id,Well,Transfer,CommunityPhenotype,Richness,Biomass
f1_additive-resource_shift-4-45,W0,0,0.046029945565965,236,1.0000000000000002
f1_additive-resource_shift-4-45,W1,0,-0.08044788585214077,252,1.0000000000000004
f1_additive-resource_shift-4-45,W2,0,-0.29161078710297555,201,0.9999999999999996
f1_additive-resource_shift-4-45,W3,0,0.15073900932239367,206,1.0000000000000002
f1_additive-resource_shift-4-45,W4,0,0.38426007425278086,220,0.9999999999999997
f1_additive-resource_shift-4-45,W5,0,0.3223042341592867,211,1.0
f1_additive-resource_shift-4-45,W6,0,0.11041666115467769,212,1.0000000000000004
f1_additive-resource_shift-4-45,W7,0,-0.08526482801331549,223,0.9999999999999994
f1_additive-resource_shift-4-45,W8,0,-0.11381141513625061,202,1.0000000000000002
f1_additive-resource_shift-4-45,W9,0,0.0838658226312813,226,0.9999999999999991
f1_additive-resource_shift-4-45,W10,0,-0.029943380334963986,232,0.9999999999999997
f1_additive-resource_shift-4-45,W11,0,-0.06917484996021,244,0.9999999999999999
f1_additive-resource_shift-4-45,W12,0,-0.00923039857128804,230,0.9999999999999994
f1_additive-resource_shift-4-45,W13,0,0.17798447942949364,238,0.9999999999999991
f1_additive-resource_shift-4-45,W14,0,0.011274937028097055,208,0.9999999999999998
f1_additive-resource_shift-4-45,W15,0,0.009639467569047551,232,1.0000000000000007
f1_additive-resource_shift-4-45,W16,0,-0.033421122817550664,231,1.0
f1_additive-resource_shift-4-45,W17,0,0.007822045125929818,232,0.9999999999999999
f1_additive-resource_shift-4-45,W18,0,0.12466383751472464,213,0.9999999999999996
f1_additive-resource_shift-4-45,W19,0,0.016155393757700646,219,1.0000000000000002
f1_additive-resource_shift-4-45,W20,0,0.07022229619156617,228,0.9999999999999998
f1_additive-resource_shift-4-45,W21,0,0.094404340979957,237,1.0
f1_additive-resource_shift-4-45,W22,0,0.02589914506288696,229,0.9999999999999998
f1_additive-resource_shift-4-45,W23,0,0.0067930057043641716,239,1.0000000000000002
f1_additive-resource_shift-4-45,W24,0,-0.042543579778906986,243,0.9999999999999992
f1_additive-resource_shift-4-45,W25,0,0.05303275245353114,218,0.9999999999999989
f1_additive-resource_shift-4-45,W26,0,-0.08681479703808449,237,0.9999999999999996
f1_additive-resource_shift-4-45,W27,0,-0.03349834334718889,228,0.9999999999999997
f1_additive-resource_shift-4-45,W28,0,0.0016055272635411692,243,0.9999999999999998
f1_additive-resource_shift-4-45,W29,0,-0.3204870241748001,233,1.0000000000000002
f1_additive-resource_shift-4-45,W30,0,-0.10156834207876131,226,0.9999999999999999
f1_additive-resource_shift-4-45,W31,0,-0.2237816591739694,224,0.9999999999999998
f1_additive-resource_shift-4-45,W32,0,0.053678318537706854,217,0.9999999999999998
f1_additive-resource_shift-4-45,W33,0,0.08984399452280249,221,0.9999999999999997
f1_additive-resource_shift-4-45,W34,0,0.08700719419468378,219,1.0000000000000004
f1_additive-resource_shift-4-45,W35,0,0.033183205990935105,242,1.0
f1_additive-resource_shift-4-45,W36,0,-0.3150347343732366,251,0.9999999999999993
f1_additive-resource_shift-4-45,W37,0,-0.09000175191586608,238,0.9999999999999994
f1_additive-resource_shift-4-45,W38,0,-0.1473422316434682,223,0.9999999999999997
f1_additive-resource_shift-4-45,W39,0,0.07571577341775537,243,0.9999999999999996
f1_additive-resource_shift-4-45,W40,0,-0.1906313659130901,222,0.9999999999999997
f1_additive-resource_shift-4-45,W41,0,-0.17072952271969877,222,1.0000000000000002
f1_additive-resource_shift-4-45,W42,0,0.021918846346359648,226,0.9999999999999991
f1_additive-resource_shift-4-45,W43,0,0.11720532908630403,258,0.9999999999999997
